design,tau_shape,n_per_arm,lambda,rank,crit_wald,power_wald,crit_tmax,power_tmax,power_rw_any
DiD_parametric,diffuse_PL,1150,52.23683450043595,6,12.591587243743978,0.9999845555677238,2.585352890704523,0.9974,0.9982
DiD_parametric,diffuse_PL,1200,54.508001217846186,6,12.591587243743978,0.9999920714518101,2.585352890704523,0.99855,0.9994
DiD_parametric,diffuse_PL,1250,56.77916793525641,6,12.591587243743978,0.9999959615232333,2.585352890704523,0.99895,0.9986
DiD_parametric,diffuse_PL,1300,59.05033465266668,6,12.591587243743978,0.9999979582036758,2.585352890704523,0.9992,0.9986
DiD_parametric,diffuse_PL,1350,61.32150137007695,6,12.591587243743978,0.9999989749776664,2.585352890704523,0.9996,0.9998
DiD_parametric,diffuse_PL,1400,63.59266808748718,6,12.591587243743978,0.9999994888793615,2.585352890704523,0.9994,0.9998
DiD_parametric,diffuse_PL,1450,65.86383480489748,6,12.591587243743978,0.9999997467701011,2.585352890704523,0.9998,1
DiD_parametric,diffuse_PL,1500,68.1350015223077,6,12.591587243743978,0.9999998753102889,2.585352890704523,0.99985,1
DiD_parametric,diffuse_PL,1550,70.40616823971796,6,12.591587243743978,0.9999999389642628,2.585352890704523,1,1
DiD_parametric,diffuse_PL,1600,72.67733495712824,6,12.591587243743978,0.9999999702914341,2.585352890704523,0.9999,0.9998
DiD_parametric,diffuse_PL,1650,74.94850167453848,6,12.591587243743978,0.9999999856179121,2.585352890704523,1,1
DiD_parametric,diffuse_PL,1700,77.21966839194876,6,12.591587243743978,0.999999993073764,2.585352890704523,1,1
DiD_parametric,diffuse_PL,1750,79.49083510935903,6,12.591587243743978,0.9999999966811,2.585352890704523,0.99995,1
DiD_parametric,diffuse_PL,1800,81.76200182676929,6,12.591587243743978,0.999999998417318,2.585352890704523,1,1
DiD_parametric,diffuse_PL,1850,84.03316854417952,6,12.591587243743978,0.9999999992487719,2.585352890704523,1,1
DiD_parametric,diffuse_PL,1900,86.30433526158978,6,12.591587243743978,0.999999999645023,2.585352890704523,1,1
DiD_parametric,diffuse_PL,1950,88.57550197900005,6,12.591587243743978,0.9999999998329885,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2000,90.84666869641029,6,12.591587243743978,0.9999999999217518,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2050,93.11783541382057,6,12.591587243743978,0.9999999999634873,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2100,95.38900213123077,6,12.591587243743978,0.9999999999830289,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2150,97.66016884864105,6,12.591587243743978,0.9999999999921417,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2200,99.93133556605139,6,12.591587243743978,0.9999999999963747,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2250,102.20250228346163,6,12.591587243743978,0.9999999999983334,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2300,104.4736690008719,6,12.591587243743978,0.9999999999992365,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2350,106.74483571828222,6,12.591587243743978,0.9999999999996514,2.585352890704523,1,1
