cell,shape_class,n_per_arm,delta,power
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,550,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,600,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,650,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,700,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,750,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,800,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,850,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,900,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,950,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1000,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1050,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1100,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1150,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1200,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1250,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1300,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1350,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1400,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1450,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1500,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1550,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1600,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1650,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1700,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1750,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1800,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1850,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1900,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,1950,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2000,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2050,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2100,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2150,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2200,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2250,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2300,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2350,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2400,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2450,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2500,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2550,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2600,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2650,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2700,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2750,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2800,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2850,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2900,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,2950,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3000,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3050,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3100,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3150,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3200,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3250,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3300,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3350,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3400,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3450,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3500,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3550,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3600,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3650,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3700,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3750,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3800,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3850,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3900,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,3950,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4000,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4050,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4100,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4150,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4200,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4250,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4300,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4350,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4400,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4450,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4500,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4550,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4600,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4650,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4700,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4750,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4800,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4850,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4900,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,4950,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5000,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5050,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5100,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5150,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5200,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5250,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5300,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5350,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5400,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5450,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5500,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5550,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5600,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5650,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5700,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5750,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5800,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5850,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5900,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,5950,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,6000,0.19645091106666673,1
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,50,0.01933433000000001,0.07195650870199938
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,100,0.01933433000000001,0.09438121523369586
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,150,0.01933433000000001,0.11717348385869883
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,200,0.01933433000000001,0.14024004005256416
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,250,0.01933433000000001,0.1634946803727076
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,300,0.01933433000000001,0.18685797514389127
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,350,0.01933433000000001,0.2102569667496259
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,400,0.01933433000000001,0.23362486597429652
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,450,0.01933433000000001,0.25690074852674755
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,500,0.01933433000000001,0.28002925359113096
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,550,0.01933433000000001,0.30296028599285907
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,600,0.01933433000000001,0.3256487233344423
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,650,0.01933433000000001,0.3480541292459165
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,700,0.01933433000000001,0.3701404737056505
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,750,0.01933433000000001,0.3918758612178848
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,800,0.01933433000000001,0.413232267481788
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,850,0.01933433000000001,0.43418528505166026
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,900,0.01933433000000001,0.4547138783677597
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,950,0.01933433000000001,0.4748001484308143
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1000,0.01933433000000001,0.4944291072993815
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1050,0.01933433000000001,0.5135884625067434
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1100,0.01933433000000001,0.5322684114219266
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1150,0.01933433000000001,0.5504614455167636
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1200,0.01933433000000001,0.5681621644467789
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1250,0.01933433000000001,0.5853670998072756
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1300,0.01933433000000001,0.6020745483865512
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1350,0.01933433000000001,0.6182844147050106
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1400,0.01933433000000001,0.6339980626014017
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1450,0.01933433000000001,0.6492181756049135
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1500,0.01933433000000001,0.6639486258139052
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1550,0.01933433000000001,0.6781943509880548
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1600,0.01933433000000001,0.6919612395503327
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1650,0.01933433000000001,0.7052560231879421
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1700,0.01933433000000001,0.7180861767369009
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1750,0.01933433000000001,0.7304598250329053
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1800,0.01933433000000001,0.7423856564111895
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1850,0.01933433000000001,0.7538728425400263
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1900,0.01933433000000001,0.764930964276033
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,1950,0.01933433000000001,0.7755699432343022
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2000,0.01933433000000001,0.7857999787724094
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2050,0.01933433000000001,0.7956314900943171
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2100,0.01933433000000001,0.8050750631879822
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2150,0.01933433000000001,0.8141414023188792
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2200,0.01933433000000001,0.8228412858105989
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2250,0.01933433000000001,0.8311855258529871
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2300,0.01933433000000001,0.8391849320879129
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2350,0.01933433000000001,0.8468502787325526
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2400,0.01933433000000001,0.8541922750099871
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2450,0.01933433000000001,0.861221538666873
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2500,0.01933433000000001,0.8679485723678758
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2550,0.01933433000000001,0.8743837427664085
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2600,0.01933433000000001,0.8805372620609573
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2650,0.01933433000000001,0.8864191718558406
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2700,0.01933433000000001,0.8920393291546262
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2750,0.01933433000000001,0.8974073943235827
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2800,0.01933433000000001,0.9025328208714389
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2850,0.01933433000000001,0.9074248469003737
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2900,0.01933433000000001,0.912092488091506
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,2950,0.01933433000000001,0.916544532096232
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3000,0.01933433000000001,0.920789534212515
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3050,0.01933433000000001,0.9248358142327099
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3100,0.01933433000000001,0.9286914543566472
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3150,0.01933433000000001,0.9323642980705651
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3200,0.01933433000000001,0.9358619498990094
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3250,0.01933433000000001,0.9391917759430706
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3300,0.01933433000000001,0.942360905124259
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3350,0.01933433000000001,0.9453762310589684
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3400,0.01933433000000001,0.9482444144938368
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3450,0.01933433000000001,0.9509718862373852
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3500,0.01933433000000001,0.9535648505281205
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3550,0.01933433000000001,0.9560292887838256
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3600,0.01933433000000001,0.9583709636810412
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3650,0.01933433000000001,0.9605954235177739
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3700,0.01933433000000001,0.9627080068162654
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3750,0.01933433000000001,0.9647138471262175
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3800,0.01933433000000001,0.9666178779922183
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3850,0.01933433000000001,0.968424838052247
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3900,0.01933433000000001,0.9701392762370722
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,3950,0.01933433000000001,0.9717655570431001
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4000,0.01933433000000001,0.9733078658537894
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4050,0.01933433000000001,0.9747702142871367
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4100,0.01933433000000001,0.976156445548958
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4150,0.01933433000000001,0.9774702397737596
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4200,0.01933433000000001,0.978715119336903
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4250,0.01933433000000001,0.9798944541235565
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4300,0.01933433000000001,0.9810114667415587
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4350,0.01933433000000001,0.9820692376668541
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4400,0.01933433000000001,0.9830707103115506
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4450,0.01933433000000001,0.9840186960059546
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4500,0.01933433000000001,0.984915878887118
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4550,0.01933433000000001,0.9857648206875315
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4600,0.01933433000000001,0.9865679654185946
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4650,0.01933433000000001,0.987327643944409
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4700,0.01933433000000001,0.9880460784422813
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4750,0.01933433000000001,0.9887253867470743
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4800,0.01933433000000001,0.9893675865772467
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4850,0.01933433000000001,0.9899745996410392
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4900,0.01933433000000001,0.9905482556218391
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,4950,0.01933433000000001,0.9910902960422584
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5000,0.01933433000000001,0.9916023780069247
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5050,0.01933433000000001,0.9920860778243926
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5100,0.01933433000000001,0.9925428945089453
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5150,0.01933433000000001,0.9929742531633879
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5200,0.01933433000000001,0.9933815082442139
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5250,0.01933433000000001,0.9937659467107788
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5300,0.01933433000000001,0.994128791060338
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5350,0.01933433000000001,0.9944712022509917
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5400,0.01933433000000001,0.9947942825147408
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5450,0.01933433000000001,0.9950990780630011
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5500,0.01933433000000001,0.995386581687032
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5550,0.01933433000000001,0.995657735255832
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5600,0.01933433000000001,0.9959134321141309
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5650,0.01933433000000001,0.9961545193831624
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5700,0.01933433000000001,0.9963818001669471
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5750,0.01933433000000001,0.996596035666843
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5800,0.01933433000000001,0.9967979472071361
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5850,0.01933433000000001,0.9969882181744505
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5900,0.01933433000000001,0.9971674958737485
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,5950,0.01933433000000001,0.9973363933036835
phase1_empirical / pilot_proportional,RMS=3pp Outcome-1 alternative,6000,0.01933433000000001,0.9974954908540347
uniform_K4 / Δ=3pp,Direct Δ target,50,-0.030274914266666675,0.4162810422846163
uniform_K4 / Δ=3pp,Direct Δ target,100,-0.030274914266666675,0.695846031306904
uniform_K4 / Δ=3pp,Direct Δ target,150,-0.030274914266666675,0.8572728303003286
uniform_K4 / Δ=3pp,Direct Δ target,200,-0.030274914266666675,0.9378038268104824
uniform_K4 / Δ=3pp,Direct Δ target,250,-0.030274914266666675,0.974370697031897
uniform_K4 / Δ=3pp,Direct Δ target,300,-0.030274914266666675,0.9898950849675014
uniform_K4 / Δ=3pp,Direct Δ target,350,-0.030274914266666675,0.9961568685424418
uniform_K4 / Δ=3pp,Direct Δ target,400,-0.030274914266666675,0.9985817276005406
uniform_K4 / Δ=3pp,Direct Δ target,450,-0.030274914266666675,0.9994898623152235
uniform_K4 / Δ=3pp,Direct Δ target,500,-0.030274914266666675,0.9998205407313077
uniform_K4 / Δ=3pp,Direct Δ target,550,-0.030274914266666675,0.9999380867236578
uniform_K4 / Δ=3pp,Direct Δ target,600,-0.030274914266666675,0.999979005601885
uniform_K4 / Δ=3pp,Direct Δ target,650,-0.030274914266666675,0.9999929900173363
uniform_K4 / Δ=3pp,Direct Δ target,700,-0.030274914266666675,0.9999976917350937
uniform_K4 / Δ=3pp,Direct Δ target,750,-0.030274914266666675,0.9999992494693166
uniform_K4 / Δ=3pp,Direct Δ target,800,-0.030274914266666675,0.9999997587636278
uniform_K4 / Δ=3pp,Direct Δ target,850,-0.030274914266666675,0.9999999232779222
uniform_K4 / Δ=3pp,Direct Δ target,900,-0.030274914266666675,0.999999975836539
uniform_K4 / Δ=3pp,Direct Δ target,950,-0.030274914266666675,0.9999999924582392
uniform_K4 / Δ=3pp,Direct Δ target,1000,-0.030274914266666675,0.9999999976658015
uniform_K4 / Δ=3pp,Direct Δ target,1050,-0.030274914266666675,0.9999999992831973
uniform_K4 / Δ=3pp,Direct Δ target,1100,-0.030274914266666675,0.9999999997814869
uniform_K4 / Δ=3pp,Direct Δ target,1150,-0.030274914266666675,0.9999999999338443
uniform_K4 / Δ=3pp,Direct Δ target,1200,-0.030274914266666675,0.9999999999801004
uniform_K4 / Δ=3pp,Direct Δ target,1250,-0.030274914266666675,0.9999999999940505
uniform_K4 / Δ=3pp,Direct Δ target,1300,-0.030274914266666675,0.9999999999982315
uniform_K4 / Δ=3pp,Direct Δ target,1350,-0.030274914266666675,0.9999999999994772
uniform_K4 / Δ=3pp,Direct Δ target,1400,-0.030274914266666675,0.9999999999998462
uniform_K4 / Δ=3pp,Direct Δ target,1450,-0.030274914266666675,0.999999999999955
uniform_K4 / Δ=3pp,Direct Δ target,1500,-0.030274914266666675,0.9999999999999869
uniform_K4 / Δ=3pp,Direct Δ target,1550,-0.030274914266666675,0.9999999999999962
uniform_K4 / Δ=3pp,Direct Δ target,1600,-0.030274914266666675,0.9999999999999989
uniform_K4 / Δ=3pp,Direct Δ target,1650,-0.030274914266666675,0.9999999999999997
uniform_K4 / Δ=3pp,Direct Δ target,1700,-0.030274914266666675,0.9999999999999999
uniform_K4 / Δ=3pp,Direct Δ target,1750,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,1800,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,1850,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,1900,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,1950,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2000,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2050,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2100,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2150,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2200,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2250,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2300,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2350,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2400,-0.030274914266666675,1
uniform_K4 / Δ=3pp,Direct Δ target,2450,-0.030274914266666675,1
